datetime,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_direction,clouds
1686347494,291.52,291.37,289.03,293.15,1013,75,10000,3.09,50,4
1686347622,291.52,291.37,289.03,293.15,1013,75,10000,3.09,50,4
1686347622,291.52,291.37,289.03,293.15,1013,75,10000,3.09,50,4
1686347622,291.52,291.37,289.03,293.15,1013,75,10000,3.09,50,4
1686348229,291.23,291.08,288.66,292.6,1013,76,10000,3.58,340,4
1686348229,291.23,291.08,288.66,292.6,1013,76,10000,3.58,340,4
1686348229,291.23,291.08,288.66,292.6,1013,76,10000,3.58,340,4
1686348229,291.23,291.08,288.66,292.6,1013,76,10000,3.58,340,4
1686348279,291.22,291.07,288.44,292.6,1013,76,10000,3.58,340,4
1686348279,291.22,291.07,288.44,292.6,1013,76,10000,3.58,340,4
1686348559,291.2,291.04,288.44,292.6,1013,76,10000,2.06,0,4
1686348735,291.13,290.99,288.44,292.6,1013,77,10000,2.06,0,4
1686348735,291.13,290.99,288.44,292.6,1013,77,10000,2.06,0,4
1686348833,291.12,290.98,288.44,292.6,1013,77,10000,2.06,0,4
1686348880,291.12,290.98,288.44,292.6,1013,77,10000,2.06,0,4
1686349158,291.06,290.92,288.33,292.6,1013,77,10000,2.06,0,4
1686349439,291.08,290.94,288.33,292.6,1013,77,10000,2.06,0,4
1686349462,291.08,290.94,288.33,292.6,1013,77,10000,2.06,0,4
1686349462,291.08,290.94,288.33,292.6,1013,77,10000,2.06,0,4
1686349762,290.98,290.86,288.33,292.23,1013,78,10000,2.06,0,4
1686349865,290.92,290.79,288.03,292.23,1013,78,10000,2.06,0,15
1686350084,290.86,290.7,287.88,292.16,1013,77,10000,2.57,50,15
1686350084,290.86,290.7,287.88,292.16,1013,77,10000,2.57,50,15
1686350149,290.84,290.68,287.88,292.16,1013,77,10000,2.57,50,15
1686350149,290.84,290.68,287.88,292.16,1013,77,10000,2.57,50,15
1686350644,290.78,290.64,287.88,292.16,1013,78,10000,2.57,50,15
1686350690,290.76,290.61,287.78,292.16,1013,78,10000,2.57,50,15
1686350690,290.76,290.61,287.78,292.16,1013,78,10000,2.57,50,15
1686350690,290.76,290.61,287.78,292.16,1013,78,10000,2.57,50,15
1686350690,290.76,290.61,287.78,292.16,1013,78,10000,2.57,50,15
1686351028,290.61,290.45,287.78,292.16,1013,78,10000,2.57,50,15
1686351028,290.61,290.45,287.78,292.16,1013,78,10000,2.57,50,15
1686351028,290.61,290.45,287.78,292.16,1013,78,10000,2.57,50,15
1686351248,290.54,290.37,287.78,292.15,1013,78,10000,2.57,50,15
1686351248,290.54,290.37,287.78,292.15,1013,78,10000,2.57,50,15
1686351612,290.49,290.32,287.78,292.15,1013,78,10000,2.57,50,15
1686351690,290.47,290.32,287.74,292.15,1013,79,10000,2.57,50,15
1686351690,290.47,290.32,287.74,292.15,1013,79,10000,2.57,50,15
1686351856,290.4,290.24,287.66,291.6,1013,79,10000,2.06,10,15
1686351856,290.4,290.24,287.66,291.6,1013,79,10000,2.06,10,15
1686351856,290.4,290.24,287.66,291.6,1013,79,10000,2.06,10,15
1686352157,290.34,290.18,287.66,291.6,1013,79,10000,2.06,10,15
1686352501,290.23,290.08,287.66,291.6,1013,80,10000,2.06,10,15
1686352501,290.23,290.08,287.66,291.6,1013,80,10000,2.06,10,15
1686352501,290.23,290.08,287.66,291.6,1013,80,10000,2.06,10,15
1686353036,290.07,289.91,287.22,291.6,1013,80,10000,2.06,10,15
1686353036,290.07,289.91,287.22,291.6,1013,80,10000,2.06,10,15
1686353104,290.06,289.9,287.22,291.6,1013,80,10000,2.06,10,15
1686353104,290.06,289.9,287.22,291.6,1013,80,10000,2.06,10,15
1686353104,290.06,289.9,287.22,291.6,1013,80,10000,2.06,10,15
1686353659,289.88,289.7,287.36,291.39,1013,80,10000,2.57,20,29
1686353659,289.88,289.7,287.36,291.39,1013,80,10000,2.57,20,29
1686353659,289.88,289.7,287.36,291.39,1013,80,10000,2.57,20,29
1686353659,289.88,289.7,287.36,291.39,1013,80,10000,2.57,20,29
1686353707,289.88,289.7,287.36,291.39,1013,80,10000,2.57,20,28
1686354087,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,20
1686354087,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,20
1686354124,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,28
1686354124,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,28
1686354124,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,28
1686354124,289.8,289.61,287.36,291.37,1013,80,10000,2.57,20,28
1686354854,289.69,289.51,287.22,291.37,1013,81,10000,2.57,20,20
1686354855,289.69,289.51,287.22,291.37,1013,81,10000,2.57,20,20
1686354855,289.69,289.51,287.22,291.37,1013,81,10000,2.57,20,20
1686354865,289.69,289.51,287.22,291.37,1013,81,10000,2.57,20,20
1686354865,289.69,289.51,287.22,291.37,1013,81,10000,2.57,20,20
1686355523,289.37,289.19,286.66,291.37,1013,82,10000,2.06,0,20
1686355523,289.37,289.19,286.66,291.37,1013,82,10000,2.06,0,20
1686355523,289.37,289.19,286.66,291.37,1013,82,10000,2.06,0,20
1686355523,289.37,289.19,286.66,291.37,1013,82,10000,2.06,0,20
1686355878,289.36,289.18,286.66,291.37,1013,82,10000,2.06,0,20
1686355878,289.36,289.18,286.66,291.37,1013,82,10000,2.06,0,20
1686355878,289.36,289.18,286.66,291.37,1013,82,10000,2.06,0,20
1686355887,289.34,289.16,286.66,291.37,1013,82,10000,2.06,0,20
1686355995,289.34,289.16,286.66,291.1,1013,82,10000,2.06,0,20
1686356732,289.22,289.02,286.66,290.54,1013,82,10000,2.06,0,20
1686356740,289.22,289.02,286.66,290.54,1013,82,10000,2.06,0,20
1686356834,289.18,288.98,286.66,290.54,1013,82,10000,2.06,0,20
1686356834,289.18,288.98,286.66,290.54,1013,82,10000,2.06,0,20
1686356834,289.18,288.98,286.66,290.54,1013,82,10000,2.06,0,20
1686357071,289.13,288.92,286.11,290.54,1013,82,10000,2.06,0,5
1686357173,289.03,288.81,286.11,290.54,1013,82,10000,2.06,0,5
1686357173,289.03,288.81,286.11,290.54,1013,82,10000,2.06,0,5
1686357318,289.03,288.81,286.11,290.54,1013,82,10000,2.24,2,5
1686357360,289.03,288.81,286.11,290.54,1013,82,10000,2.24,2,5
1686357878,288.79,288.58,286.03,290.11,1013,83,10000,2.06,0,5
1686357878,288.79,288.58,286.03,290.11,1013,83,10000,2.06,0,5
1686357938,288.79,288.58,286.03,290.11,1013,83,10000,2.06,0,5
1686357997,288.75,288.53,286.03,290.11,1013,83,10000,2.06,0,5
1686358013,288.75,288.53,286.03,290.11,1013,83,10000,2.06,0,5
1686358381,288.72,288.5,286.03,290.11,1013,83,10000,2.06,0,5
1686358381,288.72,288.5,286.03,290.11,1013,83,10000,2.06,0,5
1686358381,288.72,288.5,286.03,290.11,1013,83,10000,2.06,0,5
1686358385,288.7,288.48,286.01,290.09,1013,83,10000,2.06,0,5
1686358426,288.72,288.5,286.03,290.11,1013,83,10000,2.06,0,5
1686359089,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359142,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359142,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359142,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359142,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359142,288.58,288.35,286.03,290.11,1013,83,10000,2.06,40,5
1686359646,288.49,288.27,286.03,290.11,1013,84,10000,2.24,321,5
1686359646,288.49,288.27,286.03,290.11,1013,84,10000,2.24,321,5
1686359691,288.49,288.27,286.03,290.11,1013,84,10000,2.24,321,5
1686359691,288.49,288.27,286.03,290.11,1013,84,10000,2.24,321,5
1686360146,288.33,288.1,285.7,290.11,1013,84,10000,2.06,40,5
1686360146,288.33,288.1,285.7,290.11,1013,84,10000,2.06,40,5
1686360308,288.33,288.1,285.7,290.11,1013,84,10000,2.06,40,5
1686360308,288.33,288.1,285.7,290.11,1013,84,10000,2.06,40,5
1686360459,288.34,288.11,285.66,290.11,1013,84,10000,2.06,40,5
1686360713,288.32,288.09,285.66,289.99,1013,84,10000,2.06,40,9
1686360713,288.32,288.09,285.66,289.99,1013,84,10000,2.06,40,9
1686360960,288.19,287.94,285.55,289.99,1013,84,10000,2.24,338,9
1686360960,288.19,287.94,285.55,289.99,1013,84,10000,2.24,338,9
1686361011,288.19,287.94,285.55,289.72,1013,84,10000,2.24,338,9
1686361011,288.19,287.94,285.55,289.72,1013,84,10000,2.24,338,9
1686361447,288.02,287.76,285.55,289.55,1013,84,10000,2.06,40,9
1686361447,288.02,287.76,285.55,289.55,1013,84,10000,2.06,40,9
1686361564,287.98,287.71,285.55,289.55,1013,84,10000,2.06,40,9
1686361564,287.98,287.71,285.55,289.55,1013,84,10000,2.06,40,9
1686361564,287.98,287.71,285.55,289.55,1013,84,10000,2.06,40,9
1686361923,287.93,287.66,285.55,289.55,1013,84,10000,2.06,40,9
1686361923,287.93,287.66,285.55,289.55,1013,84,10000,2.06,40,9
1686362130,287.86,287.61,285.55,289.55,1012,85,10000,2.06,40,9
1686362130,287.86,287.61,285.55,289.55,1012,85,10000,2.06,40,9
1686362130,287.86,287.61,285.55,289.55,1012,85,10000,2.06,40,9
1686362130,287.86,287.61,285.55,289.55,1012,85,10000,2.06,40,9
1686362609,287.77,287.51,285.55,289.48,1012,85,10000,2.06,30,9
1686362609,287.77,287.51,285.55,289.48,1012,85,10000,2.06,30,9
1686362609,287.77,287.51,285.55,289.48,1012,85,10000,2.06,30,9
1686362892,287.75,287.49,285.55,289.48,1012,85,10000,2.06,30,9
1686363258,287.66,287.39,285.55,289.17,1012,85,10000,2.06,30,9
1686363311,287.66,287.39,285.55,289.17,1012,85,10000,2.06,30,9
1686363398,287.63,287.35,285.55,289.17,1012,85,10000,2.06,30,9
1686363398,287.63,287.35,285.55,289.17,1012,85,10000,2.06,30,9
1686363398,287.63,287.35,285.55,289.17,1012,85,10000,2.06,30,9
1686363398,287.63,287.35,285.55,289.17,1012,85,10000,2.06,30,9
1686363923,287.56,287.28,285.55,289.16,1012,85,10000,2.06,30,9
1686364006,287.54,287.25,285.55,289.16,1012,85,10000,2.06,30,9
1686364027,287.54,287.25,285.55,289.16,1012,85,10000,2.06,30,9
1686364456,287.46,287.19,285.55,289.0,1012,86,10000,1.54,30,11
1686364456,287.46,287.19,285.55,289.0,1012,86,10000,1.54,30,11
1686364456,287.46,287.19,285.55,289.0,1012,86,10000,1.54,30,11
1686364456,287.46,287.19,285.55,289.0,1012,86,10000,1.54,30,11
1686364591,287.44,287.17,285.53,288.98,1012,86,10000,1.54,30,12
1686364609,287.46,287.19,285.55,289.0,1012,86,10000,1.54,30,11
1686364929,287.41,287.14,285.15,289.0,1012,86,10000,1.79,19,11
1686364929,287.41,287.14,285.15,289.0,1012,86,10000,1.79,19,11
1686365050,287.41,287.14,285.15,289.0,1012,86,10000,1.79,19,11
1686365050,287.41,287.14,285.15,289.0,1012,86,10000,1.79,19,11
1686365419,287.37,287.09,285.15,289.0,1012,86,10000,1.54,30,11
1686365592,287.31,287.03,285.15,289.0,1012,86,10000,1.54,30,11
1686365592,287.31,287.03,285.15,289.0,1012,86,10000,1.54,30,11
1686365831,287.32,287.04,285.15,289.0,1012,86,10000,1.54,30,11
1686366038,287.24,286.95,285.0,288.61,1012,86,10000,1.54,30,11
1686366038,287.24,286.95,285.0,288.61,1012,86,10000,1.54,30,11
1686366038,287.24,286.95,285.0,288.61,1012,86,10000,1.54,30,11
1686366067,287.21,286.92,285.0,288.61,1012,86,10000,1.54,30,11
1686366067,287.21,286.92,285.0,288.61,1012,86,10000,1.54,30,11
1686366419,287.15,286.85,285.0,288.61,1012,86,10000,1.54,20,11
1686366959,287.01,286.7,285.0,288.6,1012,86,10000,1.54,20,11
1686366959,287.01,286.7,285.0,288.6,1012,86,10000,1.54,20,11
1686366966,287.01,286.7,285.0,288.6,1012,86,10000,1.54,20,11
1686367021,287.0,286.69,285.0,288.6,1012,86,10000,1.54,20,11
1686367246,287.0,286.69,285.0,288.6,1012,86,10000,1.54,20,11
1686367246,287.0,286.69,285.0,288.6,1012,86,10000,1.54,20,11
1686367246,287.0,286.69,285.0,288.6,1012,86,10000,1.54,20,11
1686367323,286.96,286.64,285.0,288.6,1012,86,10000,1.54,20,11
1686367323,286.96,286.64,285.0,288.6,1012,86,10000,1.54,20,11
1686367622,286.96,286.64,285.0,288.6,1012,86,10000,1.54,20,11
1686367622,286.96,286.64,285.0,288.6,1012,86,10000,1.54,20,11
1686368166,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368166,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368223,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368223,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368223,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368223,286.85,286.55,285.0,288.37,1012,87,10000,1.54,20,10
1686368539,286.78,286.47,285.0,287.93,1012,87,10000,1.54,20,10
1686368539,286.78,286.47,285.0,287.93,1012,87,10000,1.54,20,10
1686368539,286.78,286.47,285.0,287.93,1012,87,10000,1.54,20,10
1686368649,286.76,286.45,285.0,287.93,1012,87,10000,1.54,20,10
1686369427,286.68,286.36,285.0,287.93,1012,87,10000,1.79,16,10
1686369427,286.68,286.36,285.0,287.93,1012,87,10000,1.79,16,10
1686369427,286.68,286.36,285.0,287.93,1012,87,10000,1.79,16,10
1686369427,286.68,286.36,285.0,287.93,1012,87,10000,1.79,16,10
1686369427,286.68,286.36,285.0,287.93,1012,87,10000,1.79,16,10
1686369856,286.64,286.32,285.0,287.93,1012,87,10000,1.54,0,10
1686370078,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,10
1686370078,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,10
1686370078,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,10
1686370325,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370325,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370501,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370561,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370614,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370614,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686370815,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,10
1686371175,286.63,286.31,285.0,287.93,1012,87,10000,2.68,20,10
1686371225,286.63,286.31,285.0,287.93,1012,87,10000,2.68,20,10
1686371225,286.63,286.31,285.0,287.93,1012,87,10000,2.68,20,10
1686371225,286.63,286.31,285.0,287.93,1012,87,10000,2.68,20,10
1686371225,286.63,286.31,285.0,287.93,1012,87,10000,2.68,20,10
1686371623,286.63,286.31,285.0,287.93,1012,87,10000,1.54,0,9
1686371836,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,9
1686371888,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,9
1686371888,286.61,286.28,285.0,287.93,1012,87,10000,1.54,0,9
1686372141,286.64,286.32,285.0,287.93,1012,87,10000,1.54,0,9
1686372141,286.64,286.32,285.0,287.93,1012,87,10000,1.54,0,9
1686372141,286.64,286.32,285.0,287.93,1012,87,10000,1.54,0,9
1686372141,286.64,286.32,285.0,287.93,1012,87,10000,1.54,0,9
1686372311,286.64,286.32,285.0,287.93,1012,87,10000,2.24,43,9
1686372311,286.64,286.32,285.0,287.93,1012,87,10000,2.24,43,9
1686372742,286.7,286.38,285.0,287.93,1012,87,10000,2.24,32,9
1686372742,286.7,286.38,285.0,287.93,1012,87,10000,2.24,32,9
1686373040,286.74,286.43,285.03,287.93,1012,87,10000,1.79,3,9
1686373137,286.75,286.44,285.52,287.93,1012,87,10000,1.79,3,9
1686373508,286.86,286.53,285.52,287.93,1012,86,10000,1.54,20,9
1686373508,286.86,286.53,285.52,287.93,1012,86,10000,1.54,20,9
1686373523,286.86,286.53,285.52,287.93,1012,86,10000,1.54,20,9
1686373523,286.86,286.53,285.52,287.93,1012,86,10000,1.54,20,9
1686373523,286.86,286.53,285.52,287.93,1012,86,10000,1.54,20,9
1686373653,286.91,286.61,285.52,288.14,1012,87,10000,1.54,20,9
1686373901,287.0,286.69,285.52,288.27,1012,86,10000,1.54,20,9
1686374166,287.03,286.72,285.52,288.27,1012,86,10000,1.79,18,9
1686374256,287.03,286.72,285.52,288.27,1012,86,10000,1.79,18,9
1686374422,287.08,286.77,285.52,288.27,1012,86,10000,1.79,343,9
1686374737,287.12,286.82,285.52,288.7,1012,86,10000,1.79,336,9
1686374847,287.14,286.84,285.52,288.7,1012,86,10000,1.79,336,9
1686374847,287.14,286.84,285.52,288.7,1012,86,10000,1.79,336,9
1686374942,287.14,286.84,285.52,288.7,1012,86,10000,1.79,336,9
1686374942,287.14,286.84,285.52,288.7,1012,86,10000,1.79,336,9
1686374942,287.14,286.84,285.52,288.7,1012,86,10000,1.79,336,9
1686375467,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,10
1686375467,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,10
1686375477,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,11
1686375492,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,10
1686375492,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,10
1686375492,287.63,287.3,285.03,289.71,1013,83,10000,1.54,0,10
1686376082,288.2,287.88,285.03,289.84,1012,81,10000,1.79,46,15
1686376082,288.2,287.88,285.03,289.84,1012,81,10000,1.79,46,15
1686376166,288.2,287.88,285.03,289.84,1012,81,10000,1.79,46,15
1686376393,288.23,287.88,286.29,289.84,1012,80,10000,1.54,0,15
1686376501,288.22,287.9,286.29,289.84,1012,81,10000,1.54,0,15
1686376501,288.22,287.9,286.29,289.84,1012,81,10000,1.54,0,15
1686376501,288.22,287.9,286.29,289.84,1012,81,10000,1.54,0,15
1686376674,288.3,287.96,286.29,289.84,1012,80,10000,1.54,0,15
1686376996,288.5,288.21,286.67,289.84,1012,81,10000,2.06,40,15
1686377123,288.47,288.17,286.67,289.84,1012,81,10000,2.06,40,15
1686377298,288.61,288.33,286.67,290.27,1012,81,10000,2.06,40,15
1686377298,288.61,288.33,286.67,290.27,1012,81,10000,2.06,40,15
1686377298,288.61,288.33,286.67,290.27,1012,81,10000,2.06,40,15
1686377298,288.61,288.33,286.67,290.27,1012,81,10000,2.06,40,15
1686377604,288.73,288.48,286.67,290.38,1012,82,10000,2.06,40,15
1686377886,288.78,288.54,287.22,290.38,1012,82,10000,2.06,40,15
1686377886,288.78,288.54,287.22,290.38,1012,82,10000,2.06,40,15
1686377984,288.76,288.52,286.36,290.8,1012,82,10000,2.06,40,15
1686378192,288.81,288.57,286.38,290.92,1012,82,10000,2.06,40,15
1686378192,288.81,288.57,286.38,290.92,1012,82,10000,2.06,40,15
1686378297,288.81,288.57,286.38,290.92,1012,82,10000,2.06,40,15
1686378297,288.81,288.57,286.38,290.92,1012,82,10000,2.06,40,15
1686378451,288.89,288.66,286.38,290.94,1012,82,10000,2.24,49,15
1686378607,288.98,288.73,287.22,290.94,1012,81,10000,2.24,49,33
1686378811,289.31,289.1,287.03,292.06,1014,81,10000,2.06,60,33
1686378988,289.52,289.25,287.03,292.06,1014,78,10000,2.06,60,33
1686379015,289.63,289.37,287.03,292.06,1014,78,10000,2.06,60,33
1686379015,289.63,289.37,287.03,292.06,1014,78,10000,2.06,60,33
1686379160,289.54,289.27,287.03,291.38,1014,78,10000,2.06,60,33
1686379415,290.16,289.87,287.03,293.73,1013,75,10000,2.06,60,33
1686379415,290.16,289.87,287.03,293.73,1013,75,10000,2.06,60,33
1686379415,290.16,289.87,287.03,293.73,1013,75,10000,2.06,60,33
1686379819,290.3,290.03,288.61,293.73,1013,75,10000,2.06,60,33
1686379819,290.3,290.03,288.61,293.73,1013,75,10000,2.06,60,33
1686380259,290.39,290.13,288.74,292.05,1014,75,10000,2.06,60,33
1686380320,290.42,290.16,288.74,292.05,1014,75,10000,2.06,60,33
1686380345,290.45,290.19,288.74,292.05,1014,75,10000,2.06,60,33
1686380414,290.59,290.35,288.74,293.73,1014,75,10000,2.06,60,33
1686380414,290.59,290.35,288.74,293.73,1014,75,10000,2.06,60,33
1686380927,290.97,290.79,289.45,293.73,1014,76,10000,1.54,40,33
1686380927,290.97,290.79,289.45,293.73,1014,76,10000,1.54,40,33
1686380927,290.97,290.79,289.45,293.73,1014,76,10000,1.54,40,33
1686380927,290.97,290.79,289.45,293.73,1014,76,10000,1.54,40,33
1686380942,290.97,290.79,289.45,293.73,1014,76,10000,1.54,40,33
1686381423,291.17,291.01,289.45,294.14,1012,76,10000,1.54,40,33
1686381529,291.21,291.06,289.57,294.14,1012,76,10000,1.54,40,33
1686381529,291.21,291.06,289.57,294.14,1012,76,10000,1.54,40,33
1686381529,291.21,291.06,289.57,294.14,1012,76,10000,1.54,40,33
1686381832,291.45,291.29,289.57,294.14,1012,75,10000,1.54,40,33
1686381832,291.45,291.29,289.57,294.14,1012,75,10000,1.54,40,33
1686381832,291.45,291.29,289.57,294.14,1012,75,10000,1.54,40,33
1686382036,291.49,291.34,289.57,294.14,1012,75,10000,1.54,40,33
1686382036,291.49,291.34,289.57,294.14,1012,75,10000,1.54,40,33
1686382036,291.49,291.34,289.57,294.14,1012,75,10000,1.54,40,33
1686382692,292.43,292.27,290.27,295.9,1013,71,10000,1.54,90,22
1686382692,292.43,292.27,290.27,295.9,1013,71,10000,1.54,90,22
1686382695,292.43,292.27,290.27,295.9,1013,71,10000,1.54,90,22
1686382742,292.43,292.27,290.27,295.9,1013,71,10000,1.54,90,22
1686382742,292.43,292.27,290.27,295.9,1013,71,10000,1.54,90,22
1686383044,292.56,292.33,291.12,296.15,1013,68,10000,1.54,90,22
1686383044,292.56,292.33,291.12,296.15,1013,68,10000,1.54,90,22
1686383044,292.56,292.33,291.12,296.15,1013,68,10000,1.54,90,22
1686383356,292.76,292.6,291.12,296.15,1013,70,10000,1.54,90,22
1686383437,292.84,292.69,291.12,296.7,1013,70,10000,1.54,90,22
1686383592,293.01,292.88,291.12,296.7,1013,70,10000,1.54,90,22
1686383732,293.28,293.07,291.12,296.7,1014,66,10000,1.54,90,22
1686383732,293.28,293.07,291.12,296.7,1014,66,10000,1.54,90,22
1686383732,293.28,293.07,291.12,296.7,1014,66,10000,1.54,90,22
1686383732,293.28,293.07,291.12,296.7,1014,66,10000,1.54,90,22
1686384013,293.33,293.18,291.12,295.7,1014,68,10000,1.54,90,22
1686384549,293.96,293.85,291.94,295.7,1012,67,10000,4.12,90,22
1686384549,293.96,293.85,291.94,295.7,1012,67,10000,4.12,90,22
1686384549,293.96,293.85,291.94,295.7,1012,67,10000,4.12,90,22
1686384579,293.96,293.85,291.94,295.7,1012,67,10000,4.12,90,22
1686384625,294.01,293.9,291.94,296.26,1012,67,10000,4.12,90,22
1686384911,294.07,293.99,291.94,296.26,1013,68,10000,4.12,90,22
1686384999,294.13,294.06,291.94,296.26,1013,68,10000,4.12,90,22
1686385264,294.17,294.1,291.94,296.81,1013,68,10000,4.12,90,22
1686385264,294.17,294.1,291.94,296.81,1013,68,10000,4.12,90,22
1686385264,294.17,294.1,291.94,296.81,1013,68,10000,4.12,90,22
1686385747,294.51,294.45,292.15,296.81,1013,67,10000,4.12,90,22
1686385758,294.56,294.51,292.15,296.81,1013,67,10000,4.12,90,22
1686385758,294.56,294.51,292.15,296.81,1013,67,10000,4.12,90,22
1686385938,295.05,294.99,292.5,297.37,1012,65,10000,4.12,90,19
1686385938,295.05,294.99,292.5,297.37,1012,65,10000,4.12,90,19
1686385938,295.05,294.99,292.5,297.37,1012,65,10000,4.12,90,19
1686386363,295.3,295.22,294.03,297.64,1014,63,10000,4.12,90,19
1686386394,295.3,295.22,294.03,297.64,1014,63,10000,4.12,90,19
1686386394,295.3,295.22,294.03,297.64,1014,63,10000,4.12,90,19
1686386697,295.58,295.52,294.03,298.04,1014,63,10000,4.12,90,19
1686386997,295.88,295.85,294.03,298.2,1012,63,10000,4.12,90,19
1686386997,295.88,295.85,294.03,298.2,1012,63,10000,4.12,90,19
1686386997,295.88,295.85,294.03,298.2,1012,63,10000,4.12,90,19
1686386997,295.88,295.85,294.03,298.2,1012,63,10000,4.12,90,19
1686387302,296.0,295.96,294.03,298.2,1012,62,10000,4.12,90,19
1686387302,296.0,295.96,294.03,298.2,1012,62,10000,4.12,90,19
1686387459,296.06,296.03,294.03,298.6,1012,62,10000,4.12,90,19
1686387616,296.13,296.1,294.03,298.76,1012,62,10000,4.12,90,19
1686387616,296.13,296.1,294.03,298.76,1012,62,10000,4.12,90,19
1686387616,296.13,296.1,294.03,298.76,1012,62,10000,4.12,90,19
1686387863,296.36,296.36,294.99,298.6,1013,62,10000,3.6,90,19
1686388205,296.64,296.61,294.72,299.31,1013,60,10000,3.6,90,19
1686388205,296.64,296.61,294.72,299.31,1013,60,10000,3.6,90,19
1686388287,296.65,296.65,294.72,298.6,1013,61,10000,3.6,90,19
1686388287,296.65,296.65,294.72,298.6,1013,61,10000,3.6,90,19
1686388574,296.77,296.75,294.72,299.11,1013,60,10000,3.6,90,19
1686388574,296.77,296.75,294.72,299.11,1013,60,10000,3.6,90,19
1686388574,296.77,296.75,294.72,299.11,1013,60,10000,3.6,90,19
1686388574,296.77,296.75,294.72,299.11,1013,60,10000,3.6,90,19
1686388918,296.86,296.85,294.72,299.11,1013,60,10000,3.6,90,19
1686389187,297.06,297.07,294.72,299.11,1013,60,10000,3.6,90,19
1686389410,297.16,297.16,294.72,299.11,1013,59,10000,3.6,90,16
1686389522,297.43,297.45,295.23,299.66,1013,59,10000,4.12,80,16
1686389522,297.43,297.45,295.23,299.66,1013,59,10000,4.12,80,16
1686389739,297.6,297.62,295.54,299.66,1013,58,10000,4.12,80,16
1686389739,297.6,297.62,295.54,299.66,1013,58,10000,4.12,80,16
1686389869,297.63,297.65,295.96,299.66,1013,58,10000,4.12,80,16
1686389869,297.63,297.65,295.96,299.66,1013,58,10000,4.12,80,16
1686389869,297.63,297.65,295.96,299.66,1013,58,10000,4.12,80,16
1686390019,297.78,297.81,295.96,299.66,1013,58,10000,4.12,80,16
1686390104,297.85,297.86,295.96,299.66,1013,57,10000,4.12,80,16
1686390589,298.05,298.08,295.96,300.27,1013,57,10000,4.12,80,16
1686390589,298.05,298.08,295.96,300.27,1013,57,10000,4.12,80,16
1686390589,298.05,298.08,295.96,300.27,1013,57,10000,4.12,80,16
1686390855,298.28,298.31,295.96,300.95,1013,56,10000,4.12,80,16
1686390855,298.28,298.31,295.96,300.95,1013,56,10000,4.12,80,16
1686390987,298.19,298.21,295.96,300.27,1013,56,10000,4.12,80,16
1686390987,298.19,298.21,295.96,300.27,1013,56,10000,4.12,80,16
1686390987,298.19,298.21,295.96,300.27,1013,56,10000,4.12,80,16
1686391068,298.42,298.44,295.96,300.95,1013,55,10000,4.12,80,16
1686391068,298.42,298.44,295.96,300.95,1013,55,10000,4.12,80,16
1686391718,298.89,298.93,296.63,301.33,1013,54,10000,4.63,80,16
1686391718,298.89,298.93,296.63,301.33,1013,54,10000,4.63,80,16
1686391840,299.09,299.15,296.63,301.5,1013,54,10000,4.63,80,16
1686392179,299.35,299.35,296.63,301.88,1013,52,10000,4.63,80,16
1686392179,299.35,299.35,296.63,301.88,1013,52,10000,4.63,80,16
1686392179,299.35,299.35,296.63,301.88,1013,52,10000,4.63,80,16
1686392448,299.52,299.52,296.63,302.09,1013,51,10000,4.63,80,16
1686392448,299.52,299.52,296.63,302.09,1013,51,10000,4.63,80,16
